id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images,reference
qa-2661,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,喘息におけるアレルゲン免疫療法(allergen immunotherapy: AIT)は効果が乏しい。,{},×,"AITは病因アレルゲンを徐々に増量して長期投与する治療法であり、ガイドラインでも推奨されている。

【AI解説】
【結論】誤り（×）。喘息のアレルゲン免疫療法（AIT）はガイドラインでも推奨される（効果が乏しいは誤り）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 70, ""image"": ""assets/reference_pages/k1_p070.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=70"", ""highlights"": [{""x"": 0.5216, ""y"": 0.9096, ""w"": 0.3738, ""h"": 0.0198}]}"
qa-2662,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,AITの適応年齢は18歳以上である。,{},×,"適応は5歳以上である。

【AI解説】
【結論】誤り（×）。AITの適応は5歳以上（18歳以上ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 72, ""image"": ""assets/reference_pages/k1_p072.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=72""}"
qa-2663,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,AITは皮下注射法と舌下法の2種類がある。,{},○,"アレルゲン免疫療法(AIT)には皮下注射法と舌下法の2種類がある。

【AI解説】
【結論】正しい（○）。アレルゲン免疫療法（AIT）には皮下注射法と舌下法の2種類がある。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 70, ""image"": ""assets/reference_pages/k1_p070.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=70"", ""highlights"": [{""x"": 0.5216, ""y"": 0.9096, ""w"": 0.3738, ""h"": 0.0198}]}"
qa-2664,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,ダニAITには、喘息症状の改善、気道過敏性の改善、薬物減量効果がある。,{},○,"ダニAITには喘息症状の改善・気道過敏性の改善・薬物減量効果がある。

【AI解説】
【結論】正しい（○）。ダニAITには喘息症状の改善・気道過敏性の改善・薬物減量効果がある。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 70, ""image"": ""assets/reference_pages/k1_p070.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=70"", ""highlights"": [{""x"": 0.0711, ""y"": 0.1922, ""w"": 0.1395, ""h"": 0.0198}]}"
qa-2665,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,アレルゲン免疫療法（AIT：Allergen Immunotherapy）の治療は喘息発作期に開始する。,{},×,"安定期に開始する。

【AI解説】
【結論】誤り（×）。AITは安定期に開始する（発作期ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 72, ""image"": ""assets/reference_pages/k1_p072.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=72""}"
qa-2666,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,喘息の急性増悪(いわゆる発作)の分類において、苦しくて動けない状態は中等度に該当する。,{},×,"高度に分類される。

【AI解説】
【結論】誤り（×）。喘息増悪で苦しくて動けない状態は高度に分類される（中等度ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 75, ""image"": ""assets/reference_pages/k1_p075.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=75"", ""highlights"": [{""x"": 0.1192, ""y"": 0.7292, ""w"": 0.3766, ""h"": 0.0252}]}"
qa-2667,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,アミノフィリンの主な副作用は、頻脈、動悸、不整脈、振戦、消化器症状である。,{},○,"アミノフィリンの主な副作用は頻脈・動悸・不整脈・振戦・消化器症状である。

【AI解説】
【結論】正しい（○）。アミノフィリンの主な副作用は頻脈・動悸・不整脈・振戦・消化器症状。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.2008, ""y"": 0.2218, ""w"": 0.5098, ""h"": 0.0183}]}"
qa-2668,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,喘息増悪に対する治療開始から数時間以内に症状改善がみられなければ、入院加療を考慮する。,{},○,"喘息増悪で治療開始から数時間以内に改善がなければ入院加療を考慮する。

【AI解説】
【結論】正しい（○）。喘息増悪で治療開始から数時間以内に改善がなければ入院加療を考慮する。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 75, ""image"": ""assets/reference_pages/k1_p075.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=75"", ""highlights"": [{""x"": 0.1088, ""y"": 0.7179, ""w"": 0.1674, ""h"": 0.0178}]}"
qa-2669,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息はアスピリン以外の薬剤では喘息増悪を引き起こさない。,{},×,"アスピリン以外のNSAIDsでも引き起こされる。以前はアスピリン喘息といわれていたが、近年ではNSAIDs過敏喘息あるいはN-ERD(NSAIDs exacerbated respiratory disease)とも呼ばれる。

【AI解説】
【結論】誤り（×）。NSAIDs過敏喘息（N-ERD）はアスピリン以外のNSAIDsでも増悪を引き起こす（アスピリン以外では起こさないは誤り）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 78, ""image"": ""assets/reference_pages/k1_p078.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=78"", ""highlights"": [{""x"": 0.5028, ""y"": 0.3844, ""w"": 0.3877, ""h"": 0.0193}]}"
qa-2670,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息では、NSAIDsによる増悪をきたすだけではなく、コハク酸エステル型ステロイドでも増悪することがある。,{},○,"NSAIDs過敏喘息ではNSAIDsだけでなくコハク酸エステル型ステロイドでも増悪することがある。

【AI解説】
【結論】正しい（○）。NSAIDs過敏喘息はNSAIDsだけでなくコハク酸エステル型ステロイドの急速静注でも増悪することがある。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2671,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息はプロスタグランジン合成酵素であるCOX-1阻害作用をもつNSAIDsの使用によって、システイニルロイコトリエンが過剰産生され、鼻症状および気道狭窄症状を呈する。,{},○,"NSAIDs過敏喘息はCOX-1阻害によりシステイニルロイコトリエンが過剰産生され鼻・気道症状を呈する。

【AI解説】
【結論】正しい（○）。NSAIDs過敏喘息はCOX-1阻害によりシステイニルロイコトリエンが過剰産生され鼻・気道狭窄症状を呈する。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2672,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息患者の気道では好塩基球炎症が強くみられる。,{},×,"好酸球性炎症とマスト細胞活性化がみられる。

【AI解説】
【結論】誤り（×）。NSAIDs過敏喘息の気道では好酸球性炎症とマスト細胞活性化がみられる（好塩基球炎症ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2673,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息はIgE抗体を介したアレルギーの機序で発症する。,{},×,"後天的に獲得するNSAIDsの作用機序による過敏性体質である(非IgE機序)。

【AI解説】
【結論】誤り（×）。NSAIDs過敏喘息は後天的に獲得する非IgE機序（過敏性体質）で発症する（IgE介したアレルギー機序ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2674,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息は成人喘息の5〜10%を占め、男女比は2:1で男性に多い。,{},×,"男女比は1:2で女性に多い。

【AI解説】
【結論】誤り（×）。NSAIDs過敏喘息は男女比1:2で女性に多い（2:1で男性ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2675,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息の好発年齢は60〜80歳代である。,{},×,"好発年齢は20〜40歳代である。

【AI解説】
【結論】誤り（×）。NSAIDs過敏喘息の好発年齢は20〜40歳代（60〜80歳代ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2676,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,NSAIDs過敏喘息は皮膚テストやアレルギー学的検査で診断可能である。,{},×,"IgE抗体を介さない非アレルギー機序であるため、皮膚テストや血液検査などのアレルギー学的検査では診断できない。

【AI解説】
【結論】誤り（×）。NSAIDs過敏喘息は非IgE（非アレルギー）機序のため皮膚テストや血液検査などのアレルギー学的検査では診断できない。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1437, ""y"": 0.5499, ""w"": 0.7915, ""h"": 0.0212}]}"
qa-2677,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,妊娠中は、喘息治療を一時中止する。,{},×,"喘息治療は継続する。

【AI解説】
【結論】誤り（×）。妊娠中も喘息治療は継続する（一時中止ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 76, ""image"": ""assets/reference_pages/k1_p076.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=76""}"
qa-2678,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,妊娠中の喘息治療の第一選択は吸入ステロイドである。,{},○,"妊娠中の喘息治療の第一選択は吸入ステロイドである(コントロール維持が重要)。

【AI解説】
【結論】正しい（○）。妊娠中の喘息治療の第一選択は吸入ステロイド（コントロール維持が重要）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 75, ""image"": ""assets/reference_pages/k1_p075.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=75"", ""highlights"": [{""x"": 0.1506, ""y"": 0.3844, ""w"": 0.3954, ""h"": 0.0173}]}"
qa-2679,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,妊娠初期に喘息が悪化することが多い。,{},×,"妊娠中期〜後期に喘息が悪化することが多い。

【AI解説】
【結論】誤り（×）。喘息は妊娠中期〜後期に悪化することが多い（妊娠初期ではない）。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1444, ""y"": 0.5998, ""w"": 0.7908, ""h"": 0.0217}]}"
qa-2680,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,ロイコトリエン受容体拮抗薬(LTRA)、長時間作用性抗コリン薬(LAMA)の妊娠に対する安全性は確立されていない。,{},○,"LTRAやLAMAの妊娠に対する安全性は確立されていない。

【AI解説】
【結論】正しい（○）。LTRAやLAMAの妊娠に対する安全性は確立されていない。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1144, ""y"": 0.29, ""w"": 0.3054, ""h"": 0.0188}]}"
qa-2681,qa,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,周術期管理では、FEV1を予測値あるいは自己最良値の80%以上まで改善させておくべきである。,{},○,"周術期にはFEV1を予測値または自己最良値の80%以上に改善させておく。

【AI解説】
【結論】正しい（○）。周術期にはFEV1を予測値または自己最良値の80%以上に改善させておく。","[""各論I"", ""アレルギー性疾患"", ""○×問題"", ""PDF転記""]",4 アレルギー性疾患.pdf,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 77, ""image"": ""assets/reference_pages/k1_p077.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=77"", ""highlights"": [{""x"": 0.1025, ""y"": 0.0815, ""w"": 0.8305, ""h"": 0.0178}]}"
